sku,Warehouse1,Warehouse2,Warehouse3,Warehouse4,Warehouse5,Warehouse6,Warehouse7,Warehouse8
700436,0,0,0,0,0,0,0,0
700443,0,0,0,0,0,0,0,0
700444,0,0,0,0,0,0,0,0
700451,0,0,0,0,0,0,0,0
700452,0,0,0,0,0,0,0,0
700453,0,0,0,0,0,0,0,0
700454,0,0,0,0,0,0,0,0
700455,0,0,0,0,0,0,0,0
700456,0,0,0,0,0,0,0,0
700458,0,0,0,0,0,0,0,0
700460,0,0,0,0,0,0,0,0
700464,0,0,0,0,0,0,0,0
700465,0,0,0,0,0,0,0,0
700466,0,0,0,0,0,0,0,0
700467,0,0,0,0,0,0,0,0
700468,0,0,0,0,0,0,0,0
700470,0,0,0,0,0,0,0,0
700471,0,0,0,0,0,0,0,0
700476,0,0,0,0,0,0,0,0
700479,0,0,0,0,0,0,0,0
700481,0,0,0,0,0,0,0,0
700485,0,0,0,0,0,0,0,0
700487,600,600,600,600,600,600,600,600
700493,0,0,0,0,0,0,0,0
700495,0,0,0,0,0,0,0,0
700498,0,0,0,0,0,0,0,0
700502,0,0,0,0,0,0,0,0
700506,0,0,0,0,0,0,0,0
700507,0,0,0,0,0,0,0,0
700509,0,0,0,0,0,0,0,0
700517,0,0,0,0,0,0,0,0
700520,0,0,0,0,0,0,0,0
700525,0,0,0,0,0,0,0,0
700528,0,0,0,0,0,0,0,0
700533,0,0,0,0,0,0,0,0
700535,0,0,0,0,0,0,0,0
700536,0,0,0,0,0,0,0,0
700541,0,0,0,0,0,0,0,0
700544,0,0,0,0,0,0,0,0
700546,0,0,0,0,0,0,0,0
700547,0,0,0,0,0,0,0,0
700548,0,0,0,0,0,0,0,0
700550,0,0,0,0,0,0,0,0
700551,0,0,0,0,0,0,0,0
700552,0,0,0,0,0,0,0,0
700553,0,0,0,0,0,0,0,0
700554,0,0,0,0,0,0,0,0
700555,0,0,0,0,0,0,0,0
700557,0,0,0,0,0,0,0,0
700558,0,0,0,0,0,0,0,0
700559,0,0,0,0,0,0,0,0
700560,0,0,0,0,0,0,0,0
700561,0,0,0,0,0,0,0,0
700563,0,0,0,0,0,0,0,0
700565,0,0,0,0,0,0,0,0
700566,0,0,0,0,0,0,0,0
700568,0,0,0,0,0,0,0,0
700569,0,0,0,0,0,0,0,0
700573,0,0,0,0,0,0,0,0
700575,0,0,0,0,0,0,0,0
700577,0,0,0,0,0,0,0,0
700584,0,0,0,0,0,0,0,0
700585,0,0,0,0,0,0,0,0
700586,0,0,0,0,0,0,0,0
700587,0,0,0,0,0,0,0,0
700588,0,0,0,0,0,0,0,0
700591,0,0,0,0,0,0,0,0
700592,0,0,0,0,0,0,0,0
700595,0,0,0,0,0,0,0,0
700596,0,0,0,0,0,0,0,0
700597,0,0,0,0,0,0,0,0
700599,0,0,0,0,0,0,0,0
700600,0,0,0,0,0,0,0,0
700601,0,0,0,0,0,0,0,0
700602,0,0,0,0,0,0,0,0
700603,0,0,0,0,0,0,0,0
700604,0,0,0,0,0,0,0,0
700606,0,0,0,0,0,0,0,0
700608,0,0,0,0,0,0,0,0
700609,0,0,0,0,0,0,0,0
700610,0,0,0,0,0,0,0,0
700611,0,0,0,0,0,0,0,0
700613,0,0,0,0,0,0,0,0
700615,0,0,0,0,0,0,0,0
700616,0,0,0,0,0,0,0,0
700617,0,0,0,0,0,0,0,0
700618,0,0,0,0,0,0,0,0
700620,0,0,0,0,0,0,0,0
700621,0,0,0,0,0,0,0,0
700622,0,0,0,0,0,0,0,0
700623,0,0,0,0,0,0,0,0
700624,0,0,0,0,0,0,0,0
700627,0,0,0,0,0,0,0,0
700630,0,0,0,0,0,0,0,0
700631,0,0,0,0,0,0,0,0
700632,0,0,0,0,0,0,0,0
700633,0,0,0,0,0,0,0,0
700635,0,0,0,0,0,0,0,0
700636,0,0,0,0,0,0,0,0
700637,0,0,0,0,0,0,0,0
700638,0,0,0,0,0,0,0,0
700639,0,0,0,0,0,0,0,0
700640,0,0,0,0,0,0,0,0
700641,0,0,0,0,0,0,0,0
700642,0,0,0,0,0,0,0,0
700643,0,0,0,0,0,0,0,0
700644,0,0,0,0,0,0,0,0
700645,0,0,0,0,0,0,0,0
700647,0,0,0,0,0,0,0,0
700648,0,0,0,0,0,0,0,0
700649,0,0,0,0,0,0,0,0
700650,0,0,0,0,0,0,0,0
700651,0,0,0,0,0,0,0,0
700654,0,0,0,0,0,0,0,0
700655,0,0,0,0,0,0,0,0
700657,0,0,0,0,0,0,0,0
700659,0,0,0,0,0,0,0,0
700660,0,0,0,0,0,0,0,0
700661,0,0,0,0,0,0,0,0
700662,0,0,0,0,0,0,0,0
700665,0,0,0,0,0,0,0,0
700667,0,0,0,0,0,0,0,0
700668,0,0,0,0,0,0,0,0
700669,0,0,0,0,0,0,0,0
700670,0,0,0,0,0,0,0,0
700672,0,0,0,0,0,0,0,0
700674,0,0,0,0,0,0,0,0
700675,0,0,0,0,0,0,0,0
700676,0,0,0,0,0,0,0,0
700677,0,0,0,0,0,0,0,0
700679,0,0,0,0,0,0,0,0
700680,0,0,0,0,0,0,0,0
700681,260,0,0,260,0,0,0,0
700682,0,0,0,0,0,0,0,0
700683,0,0,0,0,0,0,0,0
700684,0,0,0,0,0,0,0,0
700685,0,0,0,0,0,0,0,0
700686,0,0,0,0,0,0,0,0
700687,0,0,0,0,0,0,0,0
700688,0,0,0,0,0,0,0,0
700689,0,0,0,0,0,0,0,0
700690,0,0,0,0,0,0,0,0
700692,0,0,0,0,0,0,0,0
700693,0,0,0,0,0,0,0,0
700694,0,0,0,0,0,0,0,0
700695,0,0,0,0,0,0,0,0
700696,260,0,0,260,0,0,0,0
700697,0,0,0,0,0,0,0,0
700698,0,0,0,0,0,0,0,0
700699,0,0,0,0,0,0,0,0
700700,0,0,0,0,0,0,0,0
700703,0,0,0,0,0,0,0,0
700705,0,0,0,0,0,0,0,0
700706,0,0,0,0,0,0,0,0
700707,0,0,0,0,0,0,0,0
700708,480,0,0,0,0,0,0,0
700710,0,0,0,0,0,0,0,0
700711,0,0,0,0,0,0,0,0
700712,0,0,0,0,0,0,0,0
700713,0,0,0,0,0,0,0,0
700714,0,0,0,0,0,0,0,0
700716,0,0,0,0,0,0,0,0
700717,0,0,0,0,0,0,0,0
700718,0,0,0,0,0,0,0,0
700722,0,0,0,0,0,0,0,0
700727,0,0,0,0,0,0,0,0
700728,0,0,0,0,0,0,0,0
700729,0,0,0,0,0,0,0,0
700730,0,0,0,0,0,0,0,0
700733,0,0,0,0,0,0,0,0
700734,0,0,0,0,0,0,0,0
700735,0,0,0,0,0,0,0,0
700737,0,0,0,0,0,0,0,0
700738,0,0,0,0,0,0,0,0
700739,0,0,0,0,0,0,0,0
700740,0,0,0,0,0,0,0,0
700741,0,0,0,0,0,0,0,0
700742,0,0,0,0,0,0,0,0
700743,0,0,0,0,0,0,0,0
700745,0,0,0,0,0,0,0,0
700746,0,0,0,0,0,0,0,0
700749,0,0,0,0,0,0,0,0
700750,0,0,0,0,0,0,0,0
700753,0,0,0,0,0,0,0,0
700754,0,0,0,0,0,0,0,0
700755,0,0,0,0,0,0,0,0
700759,180,180,0,180,180,180,0,180
700765,0,0,0,0,0,0,0,0
700766,0,0,0,0,0,0,0,0
700767,180,180,0,180,180,240,0,180
700769,0,0,0,0,0,0,0,0
700771,0,0,0,0,0,0,0,0
700772,0,0,0,0,0,0,0,0
700773,0,0,0,0,0,0,0,0
700774,0,0,0,0,0,0,0,0
700775,0,0,0,0,0,0,0,0
700776,0,0,0,0,0,0,0,0
700779,0,0,0,0,0,0,0,0
700781,0,0,0,0,0,0,0,0
700782,0,0,0,0,0,0,0,0
700787,0,0,0,0,0,0,0,0
700789,0,0,0,0,0,0,0,0
700790,0,0,0,0,0,0,0,0
700795,0,0,0,0,0,0,0,0
700796,0,0,0,0,0,0,0,0
700799,0,0,0,0,0,0,0,0
700801,0,0,0,0,0,0,0,0
700803,0,0,0,0,0,0,0,0
700804,0,0,0,0,0,0,0,0
700805,0,0,0,0,0,0,0,0
700806,0,0,0,0,0,0,0,0
700807,0,0,0,0,0,0,0,0
700810,0,0,0,0,0,0,0,0
700811,0,0,0,0,0,0,0,0
700812,0,0,0,0,0,0,0,0
700813,0,0,0,0,0,0,0,0
700814,0,0,0,0,0,0,0,0
700815,0,0,0,0,0,0,0,0
700816,0,0,0,0,0,0,0,0
700817,0,0,0,0,0,0,0,0
700818,0,0,0,0,0,0,0,0
700820,0,0,0,0,0,0,0,0
700823,0,0,0,0,0,0,0,0
700827,0,0,0,0,0,0,0,0
700828,0,0,0,0,0,0,0,0
700830,0,0,0,0,0,0,0,0
700842,0,0,0,0,0,0,0,0
700845,0,0,0,0,0,0,0,0
700848,0,0,0,0,0,0,0,0
700850,0,0,0,0,0,0,0,0
700856,0,0,0,0,0,0,0,0
700857,0,0,0,0,0,0,0,0
700858,0,0,0,0,0,0,0,0
700859,0,0,0,0,0,0,0,0
700862,160,160,160,120,160,160,160,160
700864,960,960,960,960,960,960,960,960
700866,0,0,0,0,0,0,0,0
700867,280,280,280,280,280,280,280,280
700869,0,480,480,0,480,480,0,0
700870,0,0,0,0,0,0,0,0
700874,0,0,0,0,0,0,0,0
700882,0,0,0,0,0,0,0,0
700888,0,0,0,0,0,0,0,0
700890,0,0,0,0,0,0,0,0
700892,0,0,0,0,0,0,0,0
700894,0,0,0,0,0,0,0,0
700908,0,0,0,0,0,0,0,0
700909,0,0,0,0,0,0,0,0
700912,0,0,0,0,0,0,0,0
700913,0,0,0,0,0,0,0,0
700916,0,0,0,0,0,0,0,0
700922,0,0,0,0,0,0,0,0
700926,0,0,0,0,0,0,0,0
700929,0,0,0,0,0,0,0,0
700931,0,0,0,0,0,0,0,0
700933,0,0,0,0,0,0,0,0
700936,0,0,0,0,0,0,0,0
700941,0,0,0,0,0,0,0,0
700942,0,0,0,0,0,0,0,0
700948,0,0,0,0,0,0,0,0
700950,0,0,0,0,0,0,0,0
700951,0,0,0,0,0,0,0,0
700952,0,0,0,0,0,0,0,0
700953,0,0,0,0,0,0,0,0
700954,0,0,0,0,0,0,0,0
700955,0,0,0,0,0,0,0,0
700956,0,0,0,0,0,0,0,0
700958,0,0,0,0,0,0,0,0
700959,0,0,0,0,0,0,0,0
700961,0,0,0,0,0,0,0,0
700962,0,0,0,0,0,0,0,0
700963,0,0,0,0,0,0,0,0
700964,0,0,0,0,0,0,0,0
700966,0,0,0,0,0,0,0,0
700968,0,0,0,0,0,0,0,0
700970,0,0,0,0,0,0,0,0
700971,0,0,0,0,0,0,0,0
700972,0,0,0,0,0,0,0,0
700974,0,0,0,0,0,0,0,0
700975,0,0,0,0,0,0,0,0
700979,0,0,0,0,0,0,0,0
700983,0,0,0,0,0,0,0,0
700984,0,0,0,0,0,0,0,0
700991,0,0,0,0,0,0,0,0
700993,0,0,0,0,0,0,0,0
700995,0,0,0,0,0,0,0,0
700996,0,0,0,0,0,0,0,0
700997,0,0,0,0,0,0,0,0
700998,0,0,0,0,0,0,0,0
701000,0,0,0,0,0,0,0,0
701002,0,0,0,0,0,0,0,0
701006,0,0,0,0,0,0,0,0
701007,0,0,0,0,0,0,0,0
701008,0,0,0,0,0,0,0,0
701011,0,0,0,0,0,0,0,0
701013,0,0,0,0,0,0,0,0
701015,0,0,0,0,0,0,0,0
701016,0,0,0,0,0,0,0,0
701018,0,0,0,0,0,0,0,0
701019,0,0,0,0,0,0,0,0
701020,0,0,0,0,0,0,0,0
701021,0,0,0,0,0,0,0,0
701023,0,0,0,0,0,0,0,0
701025,0,0,0,0,0,0,0,0
701026,0,0,0,0,0,0,0,0
701027,0,0,0,0,0,0,0,0
701028,117,117,117,117,117,156,117,117
701029,0,0,0,0,0,0,0,0
701030,0,0,0,0,0,0,0,0
701031,0,0,0,0,0,0,0,0
701032,0,0,0,0,0,0,0,0
701033,0,0,0,0,0,0,0,0
701034,0,0,0,0,0,0,0,0
701035,0,0,0,0,0,0,0,0
701036,576,576,576,0,0,576,576,576
701038,216,216,216,0,0,216,216,216
701039,0,0,0,0,0,0,0,0
701040,108,108,108,0,0,108,108,108
701041,0,0,0,0,0,0,0,0
701043,0,0,0,0,0,0,0,0
701044,0,0,0,0,0,0,0,0
701045,0,0,0,0,0,0,0,0
701046,0,0,0,0,0,0,0,0
701047,0,0,0,0,0,0,0,0
701048,0,0,0,0,0,0,0,0
701049,0,0,0,0,0,0,0,0
701050,0,0,0,0,0,0,0,0
701051,0,0,0,0,0,0,0,0
701057,0,0,0,0,0,0,0,0
701059,0,0,0,0,0,0,0,0
701061,0,0,0,0,0,0,0,0
701066,0,0,0,0,0,0,0,0
701068,0,0,0,0,0,0,0,0
701069,0,0,0,0,0,0,0,0
701071,0,0,0,0,0,0,0,0
701072,0,0,0,0,0,0,0,0
701074,0,0,0,0,0,0,0,0
701075,0,0,0,0,0,0,0,0
701078,0,0,0,0,0,0,0,0
701079,0,0,0,0,0,0,0,0
701080,0,0,0,0,0,0,0,0
701082,0,0,0,0,0,0,0,0
701083,0,0,0,0,0,0,0,0
701086,0,0,0,0,0,0,0,0
701088,180,180,0,180,180,180,0,180
701089,0,0,0,0,0,0,0,0
701090,0,0,0,0,0,0,0,0
701092,0,0,0,0,0,0,0,0
701094,0,0,0,0,0,0,0,0
701095,0,0,0,0,0,0,0,0
701099,0,0,0,0,0,0,0,0
701100,0,0,0,0,0,0,0,0
701103,0,0,0,0,0,0,0,0
701104,0,0,0,0,0,0,0,0
701106,0,0,0,0,0,0,0,0
701111,0,0,0,0,0,0,0,0
701112,0,0,0,0,0,0,0,0
701113,0,0,0,0,0,0,0,0
701115,0,0,0,0,0,0,0,0
701116,0,0,0,0,0,0,0,0
701117,0,0,0,0,0,0,0,0
701118,0,0,0,0,0,0,0,0
701120,0,0,0,0,0,0,0,0
701121,0,0,0,0,0,0,0,0
701122,0,0,0,0,0,0,0,0
701123,0,0,0,0,0,0,0,0
701124,0,0,0,0,0,0,0,0
701128,0,0,0,0,0,0,0,0
701129,200,200,200,200,200,200,200,200
701137,0,0,0,0,0,0,0,0
701142,0,0,0,0,0,0,0,0
701144,0,0,0,0,0,0,0,0
701145,0,0,0,0,0,0,0,0
701147,0,0,0,0,0,0,0,0
701148,0,0,0,0,0,0,0,0
701151,0,0,0,0,0,0,0,0
701152,0,0,0,0,0,0,0,0
701153,0,0,0,0,0,0,0,0
701154,0,0,0,0,0,0,0,0
701155,0,0,0,0,0,0,0,0
701156,0,0,0,0,0,0,0,0
701158,0,0,0,0,0,0,0,0
701159,0,0,0,0,0,0,0,0
701161,0,0,0,0,0,0,0,0
701162,0,0,0,0,0,0,0,0
701163,0,0,0,0,0,0,0,0
701166,0,0,0,0,0,0,0,0
701168,0,0,0,0,0,0,0,0
701170,0,0,0,0,0,0,0,0
701171,0,0,0,0,0,0,0,0
701172,0,0,0,0,0,0,0,0
701173,0,0,0,0,0,0,0,0
701175,0,0,0,0,0,0,0,0
701178,0,0,0,0,0,0,0,0
701179,0,0,0,0,0,0,0,0
701180,0,0,0,0,0,0,0,0
701181,0,0,0,0,0,0,0,0
701182,0,0,0,0,0,0,0,0
701185,0,0,0,0,0,0,0,0
701186,0,0,0,0,0,0,0,0
701187,0,0,0,0,0,0,0,0
701188,0,0,0,0,0,0,0,0
701189,0,0,0,0,0,0,0,0
701190,0,0,0,0,0,0,0,0
701191,0,0,0,0,0,0,0,0
701194,0,0,0,0,0,0,0,0
701195,0,0,0,0,0,0,0,0
701196,0,0,0,0,0,0,0,0
701197,0,0,0,0,0,0,0,0
701200,0,0,0,0,0,0,0,0
701201,0,0,0,0,0,0,0,0
701202,0,0,0,0,0,0,0,0
701203,0,0,0,0,0,0,0,0
701204,0,0,0,0,0,0,0,0
701208,0,0,0,0,0,0,0,0
701211,0,0,0,0,0,0,0,0
701220,0,0,0,0,0,0,0,0
701221,0,0,0,0,0,0,0,0
701226,0,0,0,0,0,0,0,0
701229,0,0,0,0,0,0,0,0
701234,0,0,0,0,0,0,0,0
701237,0,0,0,0,0,0,0,0
701238,0,0,0,0,0,0,0,0
701244,0,0,0,0,0,0,0,0
701245,0,0,0,0,0,0,0,0
701251,0,0,0,0,0,0,0,0
701254,0,0,0,0,0,0,0,0
701258,0,0,0,0,0,0,0,0
701265,0,0,0,0,0,0,0,0
701268,0,0,0,0,0,0,0,0
701269,0,0,0,0,0,0,0,0
701272,0,0,0,0,0,0,0,0
701273,0,0,0,0,0,0,0,0
701274,0,0,0,0,0,0,0,0
701275,0,0,0,0,0,0,0,0
701278,0,0,0,0,0,0,0,0
701282,0,0,0,0,0,0,0,0
701284,0,0,0,0,0,0,0,0
701289,0,0,0,0,0,0,0,0
701292,0,0,0,0,0,0,0,0
701293,0,0,0,0,0,0,0,0
701295,0,0,0,0,0,0,0,0
701297,0,0,0,0,0,0,0,0
701298,0,0,0,0,0,0,0,0
701299,0,0,0,0,0,0,0,0
701302,0,0,0,0,0,0,0,0
701303,0,0,0,0,0,0,0,0
701304,0,0,0,0,0,0,0,0
701306,0,0,0,0,0,0,0,0
701307,0,0,0,0,0,0,0,0
701310,0,0,0,0,0,0,0,0
701312,0,0,0,0,0,0,0,0
701315,0,0,0,0,0,0,0,0
701320,0,0,0,0,0,0,0,0
701321,0,0,0,0,0,0,0,0
701322,0,0,0,0,0,0,0,0
701323,0,0,0,0,0,0,0,0
701325,0,0,0,0,0,0,0,0
701326,0,0,0,0,0,0,0,0
701328,0,0,0,0,0,0,0,0
701330,0,0,0,0,0,0,0,0
701331,0,0,0,0,0,0,0,0
701334,0,0,0,0,0,0,0,0
701335,0,0,0,0,0,0,0,0
701343,0,0,0,0,0,0,0,0
701344,0,0,0,0,0,0,0,0
701347,0,0,0,0,0,0,0,0
701348,0,0,0,0,0,0,0,0
701351,0,0,0,0,0,0,0,0
701352,0,0,0,0,0,0,0,0
701353,0,0,0,0,0,0,0,0
701357,0,0,0,0,0,0,0,0
701358,0,0,0,0,0,0,0,0
701360,0,0,0,0,0,0,0,0
701361,0,0,0,0,0,0,0,0
701362,0,0,0,0,0,0,0,0
701365,0,0,0,0,0,0,0,0
701366,0,0,0,0,0,0,0,0
701368,0,0,0,0,0,0,0,0
701369,0,0,0,0,0,0,0,0
701370,0,0,0,0,0,0,0,0
701372,0,0,0,0,0,0,0,0
701377,0,0,0,0,0,0,0,0
701379,0,0,0,0,0,0,0,0
701386,0,0,0,0,0,0,0,0
701389,0,0,0,0,0,0,0,0
701393,0,0,0,0,0,0,0,0
701394,0,0,0,0,0,0,0,0
701396,0,0,0,0,0,0,0,0
701399,0,0,0,0,0,0,0,0
701400,0,0,0,0,0,0,0,0
701402,0,0,0,0,0,0,0,0
701403,0,0,0,0,0,0,0,0
701408,0,0,0,0,0,0,0,0
701411,0,0,0,0,0,0,0,0
701412,0,0,0,0,0,0,0,0
701413,0,0,0,0,0,0,0,0
701414,0,0,0,0,0,0,0,0
701416,0,0,0,0,0,0,0,0
701422,0,0,0,0,0,0,0,0
701423,0,0,0,0,0,0,0,0
701424,0,0,0,0,0,0,0,0
701425,0,0,0,0,0,0,0,0
701428,0,0,0,0,0,0,0,0
701429,0,0,0,0,0,0,0,0
701430,0,0,0,0,0,0,0,0
701431,0,0,0,0,0,0,0,0
701432,0,0,0,0,0,0,0,0
701433,0,0,0,0,0,0,0,0
701434,0,0,0,0,0,0,0,0
701438,0,0,0,0,0,0,0,0
701449,0,0,0,0,0,0,0,0
701450,0,0,0,0,0,0,0,0
701452,0,0,0,0,0,0,0,0
701453,0,0,0,0,0,0,0,0
701454,0,0,0,0,0,0,0,0
701455,0,0,0,0,0,0,0,0
701456,0,0,0,0,0,0,0,0
701457,0,0,0,0,0,0,0,0
701459,0,0,0,0,0,0,0,0
701460,0,0,0,0,0,0,0,0
701461,0,0,0,0,0,0,0,0
701462,0,0,0,0,0,0,0,0
701463,0,0,0,0,0,0,0,0
701464,0,0,0,0,0,0,0,0
701465,0,0,0,0,0,0,0,0
701466,0,0,0,0,0,0,0,0
701467,0,0,0,0,0,0,0,0
701468,0,0,0,0,0,0,0,0
701469,0,0,0,0,0,0,0,0
701470,0,0,0,0,0,0,0,0
701471,0,0,0,0,0,0,0,0
701472,0,0,0,0,0,0,0,0
701473,0,0,0,0,0,0,0,0
701474,0,0,0,0,0,0,0,0
701475,0,0,0,0,0,0,0,0
701476,0,0,0,0,0,0,0,0
701478,0,0,0,0,0,0,0,0
701479,0,0,0,0,0,0,0,0
701480,0,0,0,0,0,0,0,0
701481,0,0,0,0,0,0,0,0
701482,0,0,0,0,0,0,0,0
701483,0,0,0,0,0,0,0,0
701484,0,0,0,0,0,0,0,0
701487,0,0,0,0,0,0,0,0
701488,0,0,0,0,0,0,0,0
701491,0,0,0,0,0,0,0,0
701495,0,0,0,0,0,0,0,0
701496,0,0,0,0,0,0,0,0
701498,0,0,0,0,0,0,0,0
701502,0,0,0,0,0,0,0,0
701503,0,0,0,0,0,0,0,0
701504,0,0,0,0,0,0,0,0
701505,0,480,0,0,0,480,0,0
701506,0,0,0,0,0,0,0,0
701514,0,0,0,0,0,0,0,0
701516,0,0,0,0,0,0,0,0
701517,0,0,0,0,0,0,0,0
701518,0,0,0,0,0,0,0,0
701519,0,0,0,0,0,0,0,0
701520,0,0,0,0,0,0,0,0
701521,0,0,0,0,0,0,0,0
701522,0,0,0,0,0,0,0,0
701523,0,0,0,0,0,0,0,0
701527,0,0,0,0,0,0,0,0
701528,0,0,0,0,0,0,0,0
701529,0,0,0,0,0,0,0,0
701530,0,0,0,0,0,0,0,0
701531,0,0,0,0,0,0,0,0
701532,0,0,0,0,0,0,0,0
701533,0,0,0,0,0,0,0,0
701534,0,0,0,0,0,0,0,0
701535,0,0,0,0,0,0,0,0
701537,0,0,0,0,0,0,0,0
701538,0,0,0,0,0,200,0,0
701539,0,0,0,0,0,0,0,0
701540,0,0,0,0,0,0,0,0
701541,0,0,0,0,0,0,0,0
701543,0,0,0,0,0,0,0,0
701544,0,0,0,0,0,0,0,0
701547,0,0,0,0,0,0,0,0
701548,0,0,0,0,0,0,0,0
701549,0,0,0,0,0,0,0,0
701553,0,0,0,0,0,0,0,0
701554,0,0,0,0,0,0,0,0
701555,0,0,0,0,0,0,0,0
701556,0,0,0,0,0,0,0,0
701557,0,0,0,0,0,0,0,0
701558,0,0,0,0,0,0,0,0
701566,0,0,0,0,0,0,0,0
701568,0,0,0,0,0,0,0,0
701569,0,0,0,0,0,0,0,0
701570,0,0,0,0,0,0,0,0
701571,0,0,0,0,0,0,0,0
701572,0,0,0,0,0,0,0,0
701573,0,0,0,0,0,0,0,0
701574,0,0,0,0,0,0,0,0
701578,0,0,0,0,0,0,0,0
701579,0,0,0,0,0,0,0,0
701580,0,0,0,0,0,0,0,0
701581,0,0,0,0,0,0,0,0
701583,0,0,0,0,0,0,0,0
701585,0,0,0,0,0,0,0,0
701587,0,0,0,0,0,0,0,0
701595,308,0,0,308,0,0,0,0
701607,0,0,0,0,0,0,0,0
701608,0,0,0,0,0,0,0,0
701609,0,0,0,0,0,0,0,0
701610,0,0,0,0,0,0,0,0
701611,0,0,0,0,0,0,0,0
701612,0,0,0,0,0,0,0,0
701615,0,0,0,0,0,0,0,0
701616,0,0,0,0,0,0,0,0
701617,0,0,0,0,0,0,0,0
701618,0,0,0,0,0,0,0,0
701619,0,0,0,0,0,0,0,0
701620,0,0,0,0,0,0,0,0
701621,0,0,0,0,0,0,0,0
701622,0,0,0,0,0,0,0,0
701623,0,0,0,0,0,0,0,0
701624,0,0,0,0,0,0,0,0
701626,0,0,0,0,0,0,0,0
701627,0,0,0,0,0,0,0,0
701628,0,0,0,0,0,0,0,0
701630,0,0,0,0,0,0,0,0
701631,0,0,0,0,0,0,0,0
701632,0,0,0,0,0,0,0,0
701634,0,0,0,0,0,0,0,0
701635,0,0,0,0,0,0,0,0
701638,0,0,0,0,0,0,0,0
701639,0,0,0,0,0,0,0,0
701640,0,0,0,0,0,0,0,0
701642,0,0,0,0,0,0,0,0
701643,0,0,0,0,0,0,0,0
701644,0,0,0,0,0,0,0,0
701647,0,0,0,0,0,0,0,0
701651,0,0,0,0,0,0,0,0
701652,0,0,0,0,0,0,0,0
701653,0,0,0,0,0,0,0,0
701654,0,0,0,0,0,0,0,0
701655,0,0,0,0,0,0,0,0
701656,0,0,0,0,0,0,0,0
701657,0,0,0,0,0,0,0,0
701660,0,0,0,0,0,0,0,0
701661,0,0,0,0,0,0,0,0
701664,0,0,0,0,0,0,0,0
701665,960,960,960,960,960,960,960,960
701672,0,0,0,0,0,0,0,0
701673,0,0,0,0,0,0,0,0
701675,0,0,0,0,0,0,0,0
701676,0,0,0,0,0,0,0,0
701677,0,0,0,0,0,0,0,0
701678,0,0,0,0,0,0,0,0
701679,0,0,0,0,0,0,0,0
701681,0,0,0,0,0,0,0,0
701683,0,0,0,0,0,0,0,0
701686,0,0,0,0,0,0,0,0
701693,0,0,0,0,0,0,0,0
701702,0,0,0,0,0,0,0,0
701703,0,0,0,0,0,0,0,0
701704,0,0,0,0,0,0,0,0
701705,0,0,0,0,0,0,0,0
701706,0,0,0,0,0,0,0,0
701707,0,0,0,0,0,0,0,0
701708,0,0,0,0,0,0,0,0
701709,0,0,0,0,0,0,0,0
701710,0,0,0,0,0,0,0,0
701711,0,0,0,0,0,0,0,0
701712,0,0,0,0,0,0,0,0
701714,0,0,0,0,0,0,0,0
701716,0,0,0,0,0,0,0,0
701718,0,0,0,0,0,0,0,0
701725,0,0,0,0,0,0,0,0
701730,0,0,0,0,0,0,0,0
701732,0,0,0,0,0,0,0,0
701734,0,0,0,0,0,0,0,0
701739,0,0,0,0,0,0,0,0
701740,0,0,0,0,0,0,0,0
701741,0,0,0,0,0,0,0,0
701743,0,0,0,0,0,0,0,0
701744,0,0,0,0,0,0,0,0
701745,0,0,0,0,0,0,0,0
701748,0,0,0,0,0,0,0,0
701749,0,0,0,0,0,0,0,0
701750,0,0,0,0,0,0,0,0
701751,0,0,0,0,0,0,0,0
701753,0,0,0,0,0,0,0,0
701754,0,0,0,0,0,0,0,0
701755,0,0,0,0,0,0,0,0
701756,0,0,0,0,0,0,0,0
701757,0,0,0,0,0,0,0,0
701758,0,0,0,0,0,0,0,0
701759,0,0,0,0,0,0,0,0
701760,0,0,0,0,0,0,0,0
701761,0,0,0,0,0,0,0,0
701762,0,0,0,0,0,0,0,0
701763,0,0,0,0,0,0,0,0
701765,0,0,0,0,0,0,0,0
701766,0,0,0,0,0,0,0,0
701770,0,0,0,0,0,0,0,0
701772,0,0,0,0,0,0,0,0
701781,0,0,0,0,0,0,0,0
701783,0,0,0,0,0,0,0,0
701789,0,0,0,0,0,0,0,0
701793,0,0,0,0,0,0,0,0
701798,0,0,0,0,0,0,0,0
701799,0,0,0,0,0,0,0,0
701805,0,0,0,0,0,0,0,0
701807,0,0,0,0,0,0,0,0
701810,0,0,0,0,0,0,0,0
701812,0,0,0,0,0,0,0,0
701813,0,0,0,0,0,0,0,0
701814,0,0,0,0,0,0,0,0
701815,0,0,0,0,0,0,0,0
701816,0,0,0,0,0,0,0,0
701817,0,0,0,0,0,0,0,0
701818,0,0,0,0,0,0,0,0
701819,0,0,0,0,0,0,0,0
701820,0,0,0,0,0,0,0,0
701821,0,0,0,0,0,0,0,0
701822,0,0,0,0,0,0,0,0
701823,0,0,0,0,0,0,0,0
701824,0,0,0,0,0,0,0,0
701825,0,0,0,0,0,0,0,0
701826,0,0,0,0,0,0,0,0
701827,0,0,0,0,0,0,0,0
701828,0,0,0,0,0,0,0,0
701829,0,0,0,0,0,0,0,0
701830,0,0,0,0,0,0,0,0
701832,0,0,0,0,0,0,0,0
701833,0,0,0,0,0,0,0,0
701834,0,0,0,0,0,0,0,0
701835,0,0,0,0,0,0,0,0
